experiment,model,dataset,task_type,example_id,context_length,length_bucket,gold_answers,prediction,metric,score
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,462011b6f9beb976aaf7b38082bcf7d70a91c3c74d2c6e95,3597,0-4k,The Wallace electorate.,Simon English was elected to the New Zealand Parliament in the Wallace electorate.,f1,0.3076923076923077
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,9ac60cf60d4bae1dc93b09f374b74b3dec8b1b333397d7cd,6240,4k-8k,"The longerons bow up from the building surface, forming a ""banana"" shape.","The problem encountered when building the fuselage sides is that the completed fuselage sides, when laid into position to form the fuselage box section, result in the top longeron bowing up from the building surface, forming a ""banana"" shape. This happens because the dimensions shown in the plans are ""foreshort",f1,0.27999999999999997
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,394cb48c037481d97cdf1dbd7adef475061b9e77235842e2,2556,0-4k,This research paper proposed an approach based on approximating the posterior distribution with an isotropic Gaussian distribution.,The proposed approach in this research paper is a probabilistic interpretation of the least-mean-square (LMS) filter. The approach involves approximating the posterior distribution of the parameter vector ${\bf w}_k$ with an isotropic Gaussian distribution. This approximation leads to an adaptable step-size LMS algorithm that performs well in,f1,0.45283018867924535
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,22034e095a602824678c4028e6f605919ce520270dc06089,663,0-4k,"O(t, L_{\parallel}; S_\Delta) = L_{\parallel}^{-\beta/[\nu(1+\Delta)]} \tilde f_O(t/L_{\parallel}^{z/(1+\Delta)}; S_\Delta).","The scaling form for the alternative order parameter $O$ is given by:

$$
O (t, L_{\parallel} ; S_\Delta) = L_{\parallel}^{-\beta/[\nu(1+\Delta)]} \tilde f_O (t/L_{\parallel}^{z/(",f1,0.32
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,aeb34faf1b5507b32d6d5b49474ea5c71d4ec2aa84a82d93,5665,4k-8k,The time required to update the belief does not increase with the complexity of the environment.,The main advantage of the proposed method in terms of computation time is that the time required to update the robot's belief does not increase with the complexity of the environment. This makes our method suitable for online applications.,f1,0.5333333333333333
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,910c9a02ee857c1019702818b6fa2d5c25ed432d08385ba8,898,0-4k,48V.,根据提供的上下文，FS312BH支持PD2.0/PD3.0/PD3.1/第三方协议的最高诱骗电压是48V。,f1,0.0
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,ac42a5a54b029a05be6e6e13d9001a81761d7b40ad1edfe2,3247,0-4k,The conclusion was that fruit consumption may provide a protective effect for mercury exposure in Amazonian riparians.,"The conclusion of the study was that fruit consumption may provide a protective effect against mercury exposure in Amazonian riparians. Prevention strategies that seek to maintain fish consumption while reducing mercury exposure in fish-eating communities should be pursued. Additionally, the study found that fish consumption patterns differed among communities, resulting in different levels of mercury exposure",f1,0.417910447761194
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,b321c147c0e0a8a35ee8738ad89326ecad1509bf591b4233,2616,0-4k,"URPC2017, URPC2018, URPC2019, URPC2020_ZJ and URPC2020_DL.","The datasets used in this community for research are the URPC series datasets (URPC2017, URPC2018, URPC2019, URPC2020$_{ZJ}$, URPC2020$_{DL}$) and the UDD dataset",f1,0.4799999999999999
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,229b5bf2402ae2950c72494dcfd5f1c825c396205b49ca50,6539,4k-8k,1766.,The London Paving and Lighting Act passed in 1766.,f1,0.2222222222222222
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,ae5a3edc1bc76fee6fa1aa6557e83bc3cfea0c190763ecce,10325,8k+,It becomes a bit less so that what's off to the left or right can be better noted.,"At dawn or dusk, the high resolution of what we focus on becomes a bit less. This allows what is off to the left or right to be better noted in the dim light.",f1,0.47826086956521735
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,bda4a6b251a601b7f7f956f298b59d8e99993845c1eaf7d6,8281,8k+,"Mufti-e-Azam-e-Hind received Khilafat in the Qaderi, Chishti, Nakshbandi, Suharwardi, and Madaari Orders.","Mufti-e-Azam-e-Hind received Khilafat from the following orders: Qaderi Silsila, Chishti, Nakshbandi, Suharwardi, and Madaari.",f1,0.8333333333333333
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,5b978c8d5792b07ad99da0fc2639c6046051e9c29825ad25,4297,4k-8k,Low temperature scanning tunneling microscopy and spectroscopy (STM/STS).,The experimental techniques used to study the quantum dot structures in this research were low temperature scanning tunneling microscopy and spectroscopy (STM/STS).,f1,0.5714285714285715
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,94ccf4d54b36e7e9d4aa594a7bc426528630a5b8aff296a4,3422,0-4k,23 September.,The 2017 general election was held on 23 September.,f1,0.4
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,2d0e8d88c8dcd187eb0590fb072f6a69bd774c9aa029246b,4482,4k-8k,The generative interactive model used in the method is called the Coupled Generalized Dynamic Bayesian Network (C-GDBN).,The name of the generative interactive model used in the method is Coupled Generalized Dynamic Bayesian Network (C-GDBN).,f1,0.896551724137931
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,f084724966601afea0017630eeee76cf0b65099356667bc2,2295,0-4k,VC-10 Squadron.,The air unit that Goodwin commanded during the initial landings of Marines on Saipan was VC-10 Squadron.,f1,0.23529411764705882
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,ec016e90ac78727f3c4aa176db472724bda53c07cb8cb696,682,0-4k,"Online documentation, QuecPython community, online support: QQ group 445121768.",Users can go to the QuecPython community or contact our online support by joining the official QQ development group (445121768) for troubleshooting and support.,f1,0.45161290322580644
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,7ae0ad8d4ded2dee79251ff4f951ecfcabad31d8b4f896ae,5346,4k-8k,"As the transition probability increases, the learning rate initially rises and then declines.","The transition probability of the environment affects the learning rate in the static agent. As the transition probability increases, the evolved learning rate η_p decreases. This is because when the environmental transition is more frequent, faster learning is required to speed up convergence in order to exploit the (comparatively shorter) stays in each environment",f1,0.21052631578947367
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,41e27260a12cc40a778f8c1ba8bf643ee655871a458e5e1c,6250,4k-8k,The sides of the fuselage are sloped to create a conical section when the fuselage is formed.,"It is important for the sides of the fuselage to be sloped (tumbled home) because this creates a conical shape when the sides are bent and sloped to form the fuselage box section. When a conical shape is cut with a plane not perpendicular to its axis, the shape formed is elliptical",f1,0.4210526315789473
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,470018af720bc15decf8f7a9643250c9a6548c8efeb394cd,2085,0-4k,Jacob C. Landau.,Brooksley Elizabeth's first husband was Jacob C. Landau.,f1,0.5454545454545454
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,8d72c6709ee1da38a65cdfb4f9d90e7348fd8e356c0a8165,5660,4k-8k,The IAF is considering the acquisition of the Airbus A330 MRTT (Multi-Role Tanker Transport) besides the Boeing C-17.,"The IAF is considering the Airbus A330 MRTT and the IL-78 for acquisition. The A330 MRTT is being considered as an in-flight refueling plane for the Royal Air Force, and the IL-78 is a transport aircraft that can be converted back to a",f1,0.3333333333333333
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,91c198d5820bfba5caf396532a0b30a531e9d09a7a9005a4,5088,4k-8k,A subset that form via kinetic rate processes from state-selected Rydberg gases.,"The study focuses on ultracold neutral plasmas that form via kinetic rate processes from state-selected Rydberg gases, with a particular emphasis on the distinctive dynamics found in the evolution of molecular ultracold plasmas. Specifically, it examines the nitric oxide (NO) ultracold plasma and the unique",f1,0.3999999999999999
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,37dfd65b9a8316b9569875b8bcfc5a8bd65e044a88b2e894,5225,4k-8k,The paper aims to solve nonlinear system vibration problems efficiently.,"The paper aims to solve the problem of dynamically analyzing nonlinear systems by developing an efficient generalized pole-residue method based on the Volterra series. This method is designed to compute the nonlinear dynamic response of systems characterized by second-order nonlinear ordinary differential equations, particularly under arbitrary irregular excitations. The method offers a more efficient approach compared",f1,0.1724137931034483
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,6ee1971ac8c7c0ee4a5add9ec201557d28d3c2f66b176fb4,7321,4k-8k,The sticking point in the political showdown over the budget is how much spending to cut.,"The sticking point in the political showdown over the budget is the disagreement over policy issues, specifically the inclusion of so-called policy riders in the budget bill. Republicans consider these riders essential, while Democrats view them as nonstarters. The most divisive issue is a Republican plan to cut all federal funding for Planned Parenthood, which provides",f1,0.32786885245901637
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,322b4b2b074049aac101086797d655a21671ef5a9f366353,669,0-4k,It is well described by the Gaussian theory.,"The dynamical behavior of the anisotropic order parameter $m$ following a quench to the critical point is well described by the Gaussian theory for all three lattice gas models studied, i.e., driven lattice gas with either constant (IDLG) or random (RDLG) infinite drive and equilibrium lattice gas (",f1,0.24489795918367344
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,fe952dfd723c9b88f1ed4665679b7a13987729fa1c37b0e3,2409,0-4k,The best performing model for the Spanish language in Track-1 was Spanish BERT.,The best performing model for the Spanish language in Track-1 was BERT.,f1,0.9523809523809523
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,7a503a81877d3baca86f8d7179209e4899823433ab3326f3,2748,0-4k,The maximum velocity scales with the square root of the amplitude.,,f1,0.0
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,92bf77fcae3c753b768f1289eeb1e899fc8e75a14509a5f9,1865,0-4k,"The first white settlement in McPherson County was Fuller's Ranch, established by Charles O. Fuller.","The first white settlement in McPherson County was Fuller's Ranch, established by Charles O. Fuller in 1855.",f1,0.9333333333333333
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,622b577978afc1346c315f98a18678c8e6d5ccbf82511f74,1802,0-4k,Four years.,The context states that KSTP-FM 102.1 was on the air from 1946 to 1952. This means KSTP-FM 102.1 was on the air for 6 years.,f1,0.08333333333333334
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,0e9a32e0989483442381f0195e620fea8c5538e42f130bdb,5466,4k-8k,Reduced computational complexity.,"The benefits of using binary variables in the SLAS formulation include reducing computational complexity and improving computational efficiency. By replacing integer variables with binary variables, the problem is reformulated to achieve a lower computational complexity, which allows for real-time performance. This is achieved through optimization warm start technique and lazy constraint implementation, which combine to improve",f1,0.07272727272727274
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,ee53f01eb9a44de54723ab03918b7361f2eb630a35ce7b81,2184,0-4k,It is recommended to have at least a 2x2 meter space for using the VR headset.,The recommended space for using the VR headset is at least 2×2 meters (2 meters by 2 meters) of open and safe indoor area.,f1,0.5000000000000001
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,191c14b84f0c8cdad3297f2bee552fb089178995208d7185,3791,0-4k,"Lasa, Gitastrophe, and Shadoks.","The three teams that used conflict optimization in the challenge are Lasa, Gitastrophe, and Shadoks.",f1,0.47058823529411764
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,7d9bc0ed11dfc39ab91980d15a95fcd9f5902d25f85ec436,3508,0-4k,The momentum space curl of the interlayer Berry connection polarizability generates the crossed nonlinear dynamical Hall effect.,"The significance of the interlayer Berry connection polarizability (BCP) is that it provides the geometric origin of the crossed nonlinear dynamical Hall effect in twisted bilayers. This effect arises from the momentum space curl of the interlayer BCP, which is a characteristic of layer-hybridized electronic states. The B",f1,0.48148148148148157
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,c4f2dfb06f56a185067d2f147c4d846aa0b895f1968eda12,818,0-4k,FC Banants.,The club was known as FC Banants before being officially renamed FC Urartu.,f1,0.2857142857142857
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,d1f31d2998513a4552d0419e16f8eba896e9ea1c8403605b,6856,4k-8k,"""I have seen the Lord."".","Mary told the disciples, ""I have seen the Lord.""",f1,0.7272727272727273
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,40a85211345155859f3d2f7268da928f516a65ac6f8c6e08,4468,4k-8k,The main topic of the text is Iraq's politics and current situation.,"The main topic of the text is the situation in Iraq during the period from December 19, 2010, to December 26, 2010, focusing on political issues, violence, and the impact of the U.S. military presence. It also discusses the challenges faced by the",f1,0.3111111111111111
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,e02f6a69d7b2a96a3aa6cd84a9189c2d552f6fb089f216e1,2292,0-4k,Vice Admiral.,Hugh H. Goodwin's rank in the United States Navy was Vice Admiral.,f1,0.3076923076923077
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,67dd297408f3d52f22ede88df0b62644dac86da77f009e71,3590,0-4k,October 2001.,Simon English became the leader of the National Party in October 2001.,f1,0.33333333333333337
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,101225d103936ad083c5da47c3dce73ce569b62cbaa093bd,1762,0-4k,"It depends on the value of x, either 0 or (6x^2cos(x^2)+sin(x^2))/(3(x^2)^(1/3)).","The correct expression for the derivative of the function $f(x) = \sqrt[3]{x}\sin{(x^2)}$ is a piecewise function:

$$
f'(x)  = 
\begin{cases} 
\frac{6x^2\cos{(x^2)}+\",f1,0.08333333333333333
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,1d46294ee8fcc0a64828778b04198fcbe4f75841775e1205,6900,4k-8k,"No, it is not necessary.","The ISR is neither sufficient nor necessary to induce transgene reactivation. The study shows that while the ISR is activated upon EAA starvation, the upregulation of its downstream effector CHOP does not quantitatively correspond to or suffice for transgene reactivation. Additionally, inhibiting the ISR with ISRIB did",f1,0.1276595744680851
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,8fbf0a6531d9250e6bcda0c7ba456441f6d4073bf08de826,5701,4k-8k,Fairness.,"The decision to base the water rates on usage reflected a desire for fairness, as it ensures that individuals who use more water pay a larger share of the costs associated with the water infrastructure. This approach aims to align the cost of water with actual usage, preventing those who do not use as much water from subsidizing the costs",f1,0.03773584905660378
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,425c85c840db6f65192aa477d41c9c18a60a4ccaf0e1e6df,8232,8k+,Decorrelating the data before running the PLS algorithm improves the performance of the algorithm.,"The advantage of decorrelating the data before running the PLS algorithm is that it improves the performance of the PLS algorithm. Specifically, it leads to a significant improvement in the correlation between the true opening diameter on the test set and its prediction, as demonstrated in the context. When data are decorrelated, the P",f1,0.37735849056603776
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,a9f124fabc341d61e359af8e8badf79dd63a97896c28842e,9607,8k+,By comparing candidate content items to a model and scoring them.,The scoring engine generates a stream of content for the channel by querying the new content items based on the channel category and at least one other channel attribute. It then receives candidate content items that include the channel category and the other channel attribute. The scoring engine compares the candidate content items to a model generated by the model generation engine,f1,0.2622950819672131
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,e4725ed7b6df9933d5336f79d5c9d1d803a3e475831f1017,5429,4k-8k,Quill harmed states more than anticipated due to the Internet.,"Justice Kennedy argued that the Internet has caused far-reaching systemic and structural changes in the economy, making Quill now harms States to a degree far greater than could have been anticipated earlier. He concluded with the wish that the legal system should find an appropriate case for this Court to reexamine Quill and Bellas Hess.",f1,0.20689655172413793
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,4d6cd243b10a8460d2e2239182b797420ccc36335a74d23e,4017,4k-8k,Nuclear liquid-gas transition in lattice QCD.,"The main focus of the research paper is to study the nuclear liquid-gas transition in the strong coupling regime of lattice QCD, addressing the challenges posed by the severe sign problem at large values of the baryon chemical potential. The paper determines this first order transition at low temperatures and as a function of the quark",f1,0.23076923076923078
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,e84f6371f23c95f766248ac4e52b781f325f52f09c6eb9ae,6048,4k-8k,Privacy concerns and skepticism about its effectiveness.,"The reason given by Governor Rick Scott for not implementing a prescription drug monitoring database in Florida was privacy concerns, expressed skepticism about the monitoring program's effectiveness, and the possibility that taxpayers would be left with a $500,000-a-year bill to operate it.",f1,0.27272727272727276
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,b5b0eb150f44a4d7641b9adf9267ca0c2492ea46626449b3,6202,4k-8k,"Electricity is used for transport, heating, lighting, communications, and computation.","Electricity is used in everyday life in various ways, including lighting, heating, communications, and computation. It is used for electric heating, which is versatile and controllable. Electricity is also used in telecommunications, such as the electrical telegraph, which was one of its earliest applications. Additionally, electricity powers electric motors,",f1,0.31034482758620696
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,80a04c9306d232e6327b14f03e260d28060fe12395d87e31,8784,8k+,Peter Denning.,The program chair of this conference is Peter Denning.,f1,0.4
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,73b9b4130b4a4931bed5ea7e24331ce61b59271eac6c6c01,2008,0-4k,The normalized least mean square (NLMS) algorithm.,The normalized least mean square (NLMS) algorithm is engaged in the PLMS-PPIC method.,f1,0.7058823529411764
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,d5422b0fdbed42c0f1d2213edb6c7637802452e4ca7287eb,812,0-4k,"The club's headquarters are located on Jivani Street 2 of the Malatia-Sebastia District, Yerevan.","The club's headquarters are located on Jivani Street 2 of the Malatia-Sebastia District, Yerevan.",f1,1.0
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,420ce59c7a0c084e938dd69dfacf59f61ac3ebbd237780c8,1856,0-4k,"30,223.","The population of McPherson County according to the 2020 census was 30,223.",f1,0.18181818181818182
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,032ee1448dec7751d00cd9f752fc61c5843a47e49dd7fcb6,4982,4k-8k,Using the vacuum Einstein equation and the Baez-Bunn form.,"The function $\beta(r)$ is determined by applying the vacuum Einstein equations to a test ball of freely floating test particles. Specifically, the derivation uses the simplified form of the vacuum Einstein equations given by Baez and Bunn, which states that the second derivative of the volume of a test ball with respect to proper time",f1,0.15094339622641512
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,c93a8eb62278ce7c575ba542b2bcd5e610fa15035906463c,2054,0-4k,"In 2009, Brooksley Born received the John F. Kennedy Profiles in Courage Award.","In 2009, Brooksley Born received the John F. Kennedy Profiles in Courage Award.",f1,1.0
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,8e79ff617e6cfd373020194ce4cb84531a6aec6ab7e6cfc2,821,0-4k,In the 2013-2014 season.,The club won the Armenian Premier League for the first time in 2013–2014.,f1,0.15384615384615383
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,b3f3be2f0b46c0df08868f749519635186e6e22cf054ca79,7142,4k-8k,90 μg for women and 120 μg for men.,The recommended daily intake of vitamin K for adult women and men is 90 μg and 120 μg respectively.,f1,0.5925925925925926
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,583c9765ccee578fbc4e86090b48ca54163aa00fd5911cfe,5906,4k-8k,1425 $\mu_{B}$.,"The average magnetic moment per column in Ge$_{1-x}$Mn$_{x}$ films is approximately 1425 $\mu_{B}$. This value is derived from the best fits of the inverse normalized in-plane and out-of-plane susceptibilities, which led to an average magnetic moment of 1",f1,0.1111111111111111
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,60c66572f28b071899547f0aa0b4a271969c3b153e96406b,3737,0-4k,"The three subsets are V+, V0, and V-, determined by the Kullback-Leibler information distance.","The parameter space V is divided into three subsets: V+, V0, and V-. These subsets are divided by the Kullback-Leibler information distance. V+ corresponds to cases where the post-change distribution Pv is closer to Pv1 than to Pv0, V0 corresponds to ""medium change"" where",f1,0.4150943396226415
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,d2a588e420083f151239e660bd47ec0cad9732ec308ab9bc,10337,8k+,August 25.,"The context provided does not mention when BC will leave Boston. Therefore, I don't know.",f1,0.0
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,120cb783c796fbedbc76f04cf9be3318e54a63cd642c4401,6235,4k-8k,An unsupervised method based on the information bottleneck and contrastive learning.,"The main methodology used in the research is an unsupervised method based on the information bottleneck to capture both referential complexity and task-specific utility for emergent communication in multi-agent reinforcement learning (MARL). This method involves developing a natural-language-inspired lexicon of messages, aligning the action policies of heterogeneous agents, and",f1,0.3076923076923077
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,b619fa683cbbeb8db3d575fc2e261940701a530452b14eef,2115,0-4k,The focus of the study was on the reactive radical ethynyl (C$_2$H).,"The molecule that was the focus of the study is ethynyl, which is represented by the chemical formula C$_2$H.",f1,0.5
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,ddfed65e5495d0257b22a9537993c3453d8590cc94b8e0d6,6444,4k-8k,"There are 14,520 attendees, including 7,152 chemical scientists, 5,059 students, 1,283 exhibitors, 119 precollege teachers, 573 exposition visitors, and 453 guests.","The 233rd ACS national meeting hosted 14,520 attendees.",f1,0.14285714285714285
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,7f8fc6a04f8be9000b41098aa0f8d7fbfd42e2aa43bf7997,5086,4k-8k,It is the ratio of the average unscreened electron-electron potential energy to kinetic energy.,"The electron correlation parameter, $\Gamma_e$, is defined as:

$$
\Gamma_e = \frac{e^2}{4\pi \epsilon_0 a_{ws}}\frac{1}{k_B T_e}
$$

where $a_{ws}$ is the Wigner-Seitz radius, related",f1,0.06666666666666667
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,ce720011515773e6bd7b4b355c52a7215ad2920f18a1ec14,1852,0-4k,McPherson.,The county seat of McPherson County is McPherson.,f1,0.25
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,c39f97567cff21a8591f02117632ea71e7b566f65d2d62ab,6567,4k-8k,"An alphabetical list of names and places of abode of the merchants and principal traders of the cities of London and Westminster, the Borough of Southwark, and their environs, with the number affixed to each house.","The London Directory proclaimed to contain ""An ALPHABETICAL LIST OF THE NAMES and PLACES of ABODE of the MERCHANTS and PRINCIPAL TRADERS of the Cities of LONDON and WESTMINSTER, the Borough of SOUTHWARK, and their Environs, with the Number",f1,0.8888888888888888
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,934162f30867844eb8d74c9d62c1e2aba3fca790b5b1d53e,1203,0-4k,"Margaret Way was born in Brisbane and died in Cleveland, Queensland, Australia.","Margaret Way was born in Brisbane, Australia, and she died in Cleveland, Queensland, Australia.",f1,0.923076923076923
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,74334862b5d8e2a02deb3c24aa90d5339e443fbc412453b8,3141,0-4k,Other toxic products.,"The vaccines were trialed against other toxic products, not genuine placebo. The context states that the research found that none of the vaccines had been trialed against genuine placebo either, and they were only compared with other toxic products.",f1,0.15789473684210528
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,47b9dbb6d85243ffdaf6d95e842986b30d49d95913f21b6a,3083,0-4k,By using a propagator in the latent space.,The framework captures the reduced-order dynamics by employing a propagator in the latent space that captures the reduced-order dynamics of the system. It uses complex-valued latent variables and continuous ODEs in the complex plane to model the dynamics. The latent space dynamics are interpretable and reveal the different temporal scales involved. The framework,f1,0.20833333333333331
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,0da7747b164232cac911a34f6d0421028b27db0ce70e26a7,7021,4k-8k,4.5x10^8 cm.,"The maximum radius of the emitting region for the black body model is 20$^{+31}_{-10}$\,kpc.",f1,0.0
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,c29e95ab6195406aceecf3874186150cb1b8b26db5bcd0e4,819,0-4k,South West Ultras fan club.,The most active fan club is the South West Ultras fan club.,f1,0.6666666666666666
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,c7ad556387e8215bae3f8ccd30ba35e0093218fe48168718,7133,4k-8k,"Vitamins K3, K4, and K5.","The three synthetic types of vitamin K are vitamins K3, K4, and K5.",f1,0.5882352941176471
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,135b82aecda3c83cfd73d1447e8f92a8a44de50ffdb09444,3743,0-4k,"$\int f'(u) \psi^2 \le \int | \nabla \psi|^2, \forall \psi \in C_c^2$.","The stability conditions for a solution of $-\Delta u = f(u)$ in $\mathbb{R}^N$ are given by the inequality:
$$ \int f'(u) \psi^2 \le \int | \nabla \psi|^2, \qquad \forall \psi \",f1,0.5714285714285715
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,a8da0d2585bb54d571a2ab4a539b61eef56b5e271692be42,6958,4k-8k,The Director of Town and Country Planning is responsible for carrying out the functions assigned under the act.,"The State Government is responsible for carrying out the functions assigned under the act. The Director of Town and Country Planning is appointed by the State Government to carry out functions assigned to him under the Act. The State Government also has the authority to constitute planning areas, establish regions, and review plans etc. for ensuring conformity. The",f1,0.46874999999999994
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,cd0ecda68ad8031330b971fbfdd3794916e815109f004d3b,6133,4k-8k,The relationships between catch per set and fishing behavior variables differ when comparing unstandardized CPUE and standardized CPUE.,"The relationships between catch per set and fishing behavior variables are different for different measures of catch per unit effort (CPUE). Specifically, unstandardised CPUE (individuals per set) was significantly lower in January, and also significantly lower in West Nusa Tenggara Province (WNTP) than East Nusa",f1,0.39344262295081966
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,a40877e222497d3ff2efbeb1926e20600f8aac947820063c,3996,0-4k,NFPA and FPSA greatly outperform GMRES and DSA.,"Based on the context, in the numerical experiments, NFPA and FPSA both vastly outperformed GMRES and DSA in terms of runtime for all cases. For example, in the SRK tests, FPSA had a runtime of 0.475 seconds for $\eta = 10^{-7",f1,0.27272727272727276
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,edbbdb9727c3a51310d24895d08c5a90673cb9d514770878,2345,0-4k,Sustained viral gene delivery through core-shell fibers and Gene transfer to hemophilia A mice via oral delivery of FVIII-chitosan nanoparticles.,"One of Kam W. Leong's publications in Journal of Controlled Release is ""Gene transfer to hemophilia A mice via oral delivery of FVIII-chitosan nanoparticles"".",f1,0.5238095238095238
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,e568cc6d77a0a433937ab4bcf62e49b36a5cf7b3faa0d3ab,5385,4k-8k,L = 8 and L = 14.,The size of the chains used in the benchmarking were L = 8 and L = 14.,f1,0.5882352941176471
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,5914446861ce8a3d0d9204dfc9d41edd747de735c3c3fc36,5646,4k-8k,γh.,"The rationality coefficient used in the observation model is γ h, which is set to 1.5 in the context.",f1,0.0
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,690d6407b1ef9f8d373370bbcb02f7ecf198379774101140,5567,4k-8k,It uses a content-recognition module or algorithm.,"A media application determines the context of an event by using a content-recognition module or algorithm. This module can use various techniques such as object recognition, speech recognition, optical character recognition, and fuzzy logic to analyze the media asset and identify the event's context. For example, it can determine who is speaking, what is",f1,0.1851851851851852
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,33bfe67a3d40e71a5e5351ea5db4ea55df61a018d071074b,6340,4k-8k,The baseline is used as a reference for the mid point of the firewall for the developed side panel.,"The purpose of the baseline in the layout procedure is to serve as a reference for the mid point of the firewall for the developed (and true dimensioned) side panel. The baseline is not used as a reference for the top longeron, but rather references the mid point of the firewall. This helps in ensuring a fair",f1,0.4827586206896552
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,3c8e9fef2eae8f49aae38b7314a3425b99c3ca8b051e8293,6594,4k-8k,Keep deploying and harvesting your bases to earn experience points and level up quickly.,"In the early levels of the game, you can level up by keeping deploying and harvesting your bases. Every deployment helps you gain experience, and it won't take long to level up if you keep at it. As you level up, you will earn XP (experience points) proving your loyalty to your Faction. You will",f1,0.3880597014925373
longbench_phase1,qwen3-4b,multifieldqa_en_e,qa,235a5c99cd7fae9e2b410ad99c1b1fafea43799d3f1138a8,1810,0-4k,"KSTP switched to a sports radio format on February 15, 2010.","KSTP switched to a sports radio format on February 15, 2010.",f1,1.0
